id,key,value,type
192317346,housenumber,12-14,addr
192317346,street,Bolesława Drobnera,addr
192317346,building,construction,regular
192317346,name,Verity UpTown (niedokończony),regular
192321536,amenity,university,regular
192321536,building,yes,regular
192321536,name,Akademia Sztuk Pięknych,regular
192323056,OBJECTID_height_lidar,63226,regular
192323056,housenumber,95-117,addr
192323056,street,Tadeusza Kościuszki,addr
192323056,building,yes,regular
192323056,colour,#ffe0a0,building
192323056,height,26.53,regular
192323056,height,lidar_ALS-2015_UM_W-w_height-max,source
192426301,OBJECTID_height_lidar,84875,regular
192426301,city,Wrocław,addr
192426301,country,PL,addr
192426301,housenumber,23,addr
192426301,postcode,50-448,addr
192426301,street,Stanisława Worcella,addr
192426301,street:sym_ul,24742,addr
192426301,building,yes,regular
192426301,colour,#ffe0a0,building
192426301,height,24.33,regular
192426301,colour,#787878,roof
192426301,shape,flat,roof
192426301,height,lidar_ALS-2015_UM_W-w_height-max,source
192438713,landuse,recreation_ground,regular
192438713,name,Skwer Sybiraków,regular
192438713,geometry,UM Wrocław,source
192450212,FIXME,"sprawdzić w terenie gdzie są wejścia i jakie mają adresy, w szczególności czy są adresy 2b i 2c",regular
192450212,building,apartments,regular
192450212,name,Old Town Residence,regular
192450292,building,commercial,regular
192450292,name,Silence House,regular
192465972,city,Wrocław,addr
192465972,housenumber,41A,addr
192465972,postcode,50-260,addr
192465972,street,Jedności Narodowej,addr
192465972,building,apartments,regular
192465972,name,Bulwar Drobnera,regular
192466993,city,Wrocław,addr
192466993,housenumber,97,addr
192466993,street,Jedności Narodowej,addr
192466993,building,yes,regular
193484896,housenumber,4,addr
193484896,postcode,50-266,addr
193484896,street,Staromłyńska,addr
193484896,building,apartments,regular
193484896,levels,4,building
193484896,name,Rezydencja Piasek,regular
194524892,leisure,pitch,regular
194524892,sport,tennis,regular
194682989,highway,footway,regular
194682990,highway,footway,regular
194682991,highway,footway,regular
195592903,building:ID,109250,WroclawGIS
195592903,building,yes,regular
195592903,smoking,no,regular
195592904,building:ID,109250,WroclawGIS
195592904,building,yes,regular
195592904,ref,V,regular
195592904,smoking,no,regular
195592905,building:ID,107429,WroclawGIS
195592905,building,yes,regular
195592905,ref,skraplarnia,regular
195592905,smoking,no,regular
195592906,building:ID,107429,WroclawGIS
195592906,building,yes,regular
195592906,smoking,no,regular
195795814,leisure,pitch,regular
195996158,building,apartments,regular
195996158,name,Odra Tower,regular
196873105,footway,crossing,regular
196873105,highway,footway,regular
196873105,surface,orto2015,source
196873105,surface,asphalt,regular
196873106,bicycle,designated,regular
196873106,foot,designated,regular
196873106,highway,path,regular
196873106,segregated,no,regular
196971985,highway,secondary,regular
196971985,lanes,4,regular
196971985,maxspeed,50,regular
196971985,name,Legnicka,regular
196971985,oneway,yes,regular
196971985,source,Ortofotomapa_Wroclaw,regular
196971985,maxspeed,PL:urban,source
196971985,surface,asphalt,regular
196971985,lanes,left|through|through|right,turn
197246036,natural,water,regular
197356749,highway,primary,regular
197356749,lanes,2,regular
197356749,maxaxleload,10,regular
197356749,maxspeed,50,regular
197356749,conditional,60 @ (23:00-05:00),maxspeed
197356749,name,Plac Grunwaldzki,regular
197356749,de,Grunwaldplatz,name
197356749,pl,Plac Grunwaldzki,name
197356749,oneway,yes,regular
197356749,ref,98,regular
197356749,maxaxleload,Rozporządzenie Ministra Infrastruktury i Budownictwa z dnia 21 kwietnia 2017 r,source
197356749,maxspeed,PL:urban,source
197356749,surface,orto2015,source
197356749,surface,asphalt,regular
199500866,heritage,2,regular
199500866,operator,nid,heritage
199500866,historic,building,regular
199500866,name,Empik,regular
199500866,opening_hours,Mo-Sa 9:00-21:00;Su 12:00-21:00,regular
199500866,nid,A-599262 270 z 30.12.1970,ref
199500866,shop,books,regular
199500866,start_date,early C20,regular
199500866,wheelchair,yes,regular
199500867,amenity,bar,regular
199500867,name,U Beatki,regular
199500867,wheelchair,no,toilets
199500867,wheelchair,limited,regular
199684066,highway,footway,regular
199684949,highway,footway,regular
199684949,surface,paving_stones,regular
199894384,footway,crossing,regular
199894384,highway,footway,regular
199894384,surface,orto2015,source
199894384,surface,asphalt,regular
200453009,highway,service,regular
200617506,source,coal,generator
200617506,landuse,industrial,regular
200617506,name,Zespół Elektrociepłowni Wrocław,regular
200617506,output:electricity,260 MW,plant
200617506,power,plant,regular
202427101,landuse,construction,regular
202428344,building,hotel,regular
202428344,name,B&B Hotel,regular
202428344,wheelchair,yes,toilets
202428344,tourism,hotel,regular
202428344,wheelchair,yes,regular
202588018,highway,service,regular
202588018,motorcar,private,regular
202588019,highway,footway,regular
202588020,highway,service,regular
202588020,motorcar,private,regular
202668477,landuse,retail,regular
202793300,highway,service,regular
202793308,highway,service,regular
202797984,leisure,pitch,regular
202797984,sport,hockey,regular
202815850,building,yes,regular
202815851,building,yes,regular
202815851,height,12.5,regular
202816825,building,yes,regular
202816827,highway,service,regular
202816828,building,yes,regular
202816831,building,yes,regular
202816833,building,yes,regular
202816835,building,yes,regular
202816838,access,private,regular
202816838,amenity,parking,regular
202816840,building,yes,regular
202816842,building,yes,regular
202816844,building,yes,regular
202816846,building,yes,regular
202816848,access,private,regular
202816848,amenity,parking,regular
202817040,building,yes,regular
202847558,leisure,park,regular
203006561,city,Wrocław,addr
203006561,country,PL,addr
203006561,housenumber,5,addr
203006561,postcode,50-046,addr
203006561,street,Świebodzka,addr
203006561,street:sym_ul,22472,addr
203006561,building,yes,regular
203006561,levels,4.5,building
203006561,material,brick,building
203006561,colour,#787878,roof
203006561,shape,flat,roof
203015142,footway,crossing,regular
203015142,highway,footway,regular
203015142,surface,orto2015,source
203015142,surface,asphalt,regular
203211289,landuse,allotments,regular
203211289,name,ROD Odra,regular
203211290,landuse,allotments,regular
203222278,barrier,fence,regular
203270625,bicycle,yes,regular
203270625,highway,footway,regular
203270625,name,Żabia Ścieżka,regular
203499745,leisure,park,regular
203499745,name,Plac Westerplatte,regular
203554257,highway,track,regular
203554258,highway,track,regular
203554264,highway,track,regular
205768136,bicycle,designated,regular
205768136,foot,designated,regular
205768136,highway,path,regular
205768136,name,Promenada Staromiejska,regular
205768136,segregated,no,regular
206091891,electrified,contact_line,regular
206091891,frequency,0,regular
206091891,gauge,1435,regular
206091891,oneway,yes,regular
206091891,railway,tram,regular
206091891,voltage,600,regular
206091892,electrified,contact_line,regular
206091892,frequency,0,regular
206091892,gauge,1435,regular
206091892,oneway,yes,regular
206091892,railway,tram,regular
206091892,voltage,600,regular
206091893,railway,tram,regular
206091894,electrified,contact_line,regular
206091894,frequency,0,regular
206091894,gauge,1435,regular
206091894,oneway,yes,regular
206091894,railway,tram,regular
206091894,voltage,600,regular
206091896,electrified,contact_line,regular
206091896,frequency,0,regular
206091896,gauge,1435,regular
206091896,oneway,yes,regular
206091896,railway,tram,regular
206091896,voltage,600,regular
206091897,electrified,contact_line,regular
206091897,frequency,0,regular
206091897,gauge,1435,regular
206091897,oneway,yes,regular
206091897,railway,tram,regular
206091897,voltage,600,regular
206091898,electrified,contact_line,regular
206091898,frequency,0,regular
206091898,gauge,1435,regular
206091898,oneway,yes,regular
206091898,railway,tram,regular
206091898,voltage,600,regular
206261837,highway,tertiary,regular
206261837,lanes,3,regular
206261837,bus,1,lanes
206261837,name,Dworcowa,regular
206261837,de,Bahnhofstraße,name
206261837,pl,Dworcowa,name
206261837,oneway,yes,regular
206261837,surface,sett,regular
206261851,cycleway,lane,regular
206261851,highway,tertiary,regular
206261851,lanes,2,regular
206261851,maxspeed,50,regular
206261851,name,Świdnicka,regular
206261851,de,Schweidnitzer Straße,name
206261851,pl,Świdnicka,name
206261851,oneway,yes,regular
206261851,maxspeed,PL:urban,source
206261851,surface,asphalt,regular
207220708,bicycle,yes,regular
207220708,highway,tertiary,regular
207220708,lanes,2,regular
207220708,maxspeed,50,regular
207220708,name,Na Grobli,regular
207220708,surface,asphalt,regular
208600693,history,Retrieved from v18,regular
208600693,name,Odra,regular
208600693,de,Oder,name
208600693,eo,Odro,name
208600693,pl,Odra,name
208600693,waterway,river,regular
208606409,boundary,administrative,regular
209242623,boundary,administrative,regular
209429474,highway,service,regular
209429474,surface,asphalt,regular
210083816,footway,crossing,regular
210083816,highway,footway,regular
210083816,surface,orto2015,source
210083816,surface,asphalt,regular
210084239,highway,service,regular
210084239,tunnel,building_passage,regular
210084240,highway,service,regular
210084241,highway,footway,regular
210084242,highway,footway,regular
210753086,highway,cycleway,regular
210753086,surface,orto2015,source
210753086,surface,asphalt,regular
213492054,highway,primary,regular
213492054,lanes,2,regular
213492054,forward,1,lanes
213492054,maxaxleload,10,regular
213492054,maxspeed,40,regular
213492054,name,Generała Kazimierza Pułaskiego,regular
213492054,de,Brüderstraße,old_name
213492054,oneway,no,regular
213492054,ref,98,regular
213492054,short_name,Pułaskiego,regular
213492054,maxaxleload,Rozporządzenie Ministra Infrastruktury i Budownictwa z dnia 21 kwietnia 2017 r,source
213492054,surface,asphalt,regular
213492150,highway,primary,regular
213492150,lanes,3,regular
213492150,forward,2,lanes
213492150,maxaxleload,10,regular
213492150,maxspeed,40,regular
213492150,name,Generała Kazimierza Pułaskiego,regular
213492150,de,Brüderstraße,old_name
213492150,oneway,no,regular
213492150,ref,98,regular
213492150,short_name,Pułaskiego,regular
213492150,maxaxleload,Rozporządzenie Ministra Infrastruktury i Budownictwa z dnia 21 kwietnia 2017 r,source
213492150,surface,asphalt,regular
213492220,highway,primary,regular
213492220,lanes,3,regular
213492220,forward,2,lanes
213492220,maxaxleload,10,regular
213492220,maxspeed,40,regular
213492220,name,Generała Kazimierza Pułaskiego,regular
213492220,de,Brüderstraße,old_name
213492220,oneway,no,regular
213492220,ref,98,regular
213492220,short_name,Pułaskiego,regular
213492220,maxaxleload,Rozporządzenie Ministra Infrastruktury i Budownictwa z dnia 21 kwietnia 2017 r,source
213492220,surface,asphalt,regular
213492220,lanes:forward,slight_left|slight_left;right,turn
213492397,highway,primary,regular
213492397,lanes,2,regular
213492397,forward,1,lanes
213492397,maxaxleload,10,regular
213492397,maxspeed,40,regular
213492397,name,Generała Kazimierza Pułaskiego,regular
213492397,de,Brüderstraße,old_name
213492397,oneway,no,regular
213492397,ref,98,regular
213492397,short_name,Pułaskiego,regular
213492397,maxaxleload,Rozporządzenie Ministra Infrastruktury i Budownictwa z dnia 21 kwietnia 2017 r,source
213492397,surface,asphalt,regular
213496841,bicycle,yes,regular
213496841,cycleway,opposite,regular
213496841,highway,residential,regular
213496841,lanes,1,regular
213496841,name,Wita Stwosza,regular
213496841,de,Albrechtstraße,name
213496841,pl,Wita Stwosza,name
213823535,highway,footway,regular
213823538,footway,crossing,regular
213823538,highway,footway,regular
213823538,surface,orto2015,source
213823538,surface,asphalt,regular
213823540,footway,crossing,regular
213823540,highway,footway,regular
213823540,surface,orto2015,source
213823540,surface,asphalt,regular
213823541,highway,footway,regular
213880322,highway,service,regular
213880322,service,parking_aisle,regular
213880323,amenity,parking,regular
213880324,barrier,fence,regular
213880325,amenity,parking,regular
213880326,barrier,fence,regular
213880539,access,delivery,regular
213880539,highway,service,regular
214162597,description,Tak naprawdę to separowana ddrip,regular
214162597,highway,cycleway,regular
214162597,surface,orto2015,source
214162597,surface,asphalt,regular
214165121,highway,footway,regular
214168340,highway,service,regular
214168340,surface,concrete:plates,regular
214169863,highway,footway,regular
214171211,highway,footway,regular
214172356,highway,footway,regular
214173324,highway,service,regular
214181400,highway,service,regular
214181400,surface,paving_stones,regular
214189627,highway,service,regular
214189627,surface,paving_stones,regular
216349693,highway,footway,regular
216350101,highway,footway,regular
216383086,highway,footway,regular
216383363,highway,footway,regular
216385136,highway,footway,regular
216385218,highway,footway,regular
216385345,highway,footway,regular
216386038,highway,footway,regular
216387185,highway,footway,regular
216388056,highway,footway,regular
216388202,highway,footway,regular
216389337,highway,service,regular
216389747,highway,service,regular
216390533,highway,footway,regular
216391282,leisure,playground,regular
216391283,leisure,playground,regular
216391285,leisure,playground,regular
216391463,highway,footway,regular
216391596,highway,footway,regular
216391803,highway,footway,regular
216391909,highway,footway,regular
216392248,highway,footway,regular
216392408,highway,footway,regular
216393538,highway,footway,regular
216394005,highway,footway,regular
216394100,highway,footway,regular
216395831,highway,footway,regular
216396038,highway,service,regular
216396038,lanes,2,regular
216396038,name,Muzealna,regular
216396038,oneway,no,regular
216397132,highway,path,regular
216397133,barrier,fence,regular
216397616,highway,service,regular
216397895,highway,service,regular
216398095,highway,footway,regular
216399825,barrier,fence,regular
216402192,highway,service,regular
216402194,highway,service,regular
216402195,building,yes,regular
216402195,colour,#CCFF99,building
216402195,levels,1,building
216402195,colour,#787878,roof
216402195,shape,flat,roof
216402536,leisure,playground,regular
216404375,landuse,grass,regular
217102191,highway,footway,regular
217103363,highway,footway,regular
217103643,highway,footway,regular
217103656,highway,footway,regular
217103700,highway,path,regular
217103710,leisure,playground,regular
217103903,barrier,fence,regular
217103904,highway,path,regular
217103938,highway,footway,regular
